ID	Cusps	OPC
11861	1	16.125000
11862	1	8.000000
11863	1	8.500000
11864	0	9.250000
11865	1	12.000000
11866	0	2.250000
11867	0	9.500000
11868	0	9.000000
11869	1	10.500000
11870	0	8.500000
11871	0	10.250000
11872	1	19.625000
11873	1	22.375000
11874	0	4.500000
11875	9	147.750000
11876	1	8.500000
11877	0	9.750000
11878	1	10.500000
11879	0	4.500000
11880	1	10.500000
11881	0	9.000000
11882	1	8.500000
11883	1	10.750000
11884	0	9.500000
11885	1	9.500000
11886	1	8.250000
11887	0	3.750000
11888	1	9.500000
11889	1	19.000000
11890	0	3.750000
11891	1	8.250000
11892	1	10.250000
11893	0	9.500000
11894	1	10.250000
11895	1	9.000000
11896	1	10.000000
11897	1	9.250000
11898	14	208.125000
11899	1	12.000000
11900	0	12.000000
11901	1	18.500000
11902	0	8.500000
11903	1	10.500000
11904	0	5.500000
11905	3	126.875000
11906	0	9.500000
11907	1	9.500000
11908	1	13.375000
11909	1	10.375000
11910	1	10.500000
11911	1	12.750000
11912	1	13.500000
11913	1	10.000000
11914	0	8.250000
11915	1	10.500000
11916	1	9.000000
11917	2	2.250000
11918	1	35.750000
11919	1	10.500000
11920	1	9.500000
11921	1	8.500000
11922	1	10.500000
11923	0	9.500000
11924	0	11.500000
11925	1	9.500000
11926	0	11.000000
11927	1	11.500000
11928	1	10.500000
11929	0	59.000000
11930	0	4.500000
11931	1	14.250000
11932	1	28.125000
11933	1	9.500000
11934	1	8.500000
11935	0	11.000000
11936	0	7.500000
11937	1	22.000000
11938	0	16.500000
11939	1	9.000000
11940	0	11.000000
11941	0	8.500000
11942	0	11.000000
11943	1	12.000000
11944	1	9.750000
11945	1	11.000000
11946	0	9.500000
11947	0	8.500000
11948	1	10.500000
11949	0	12.000000
11950	1	10.500000
11951	0	5.750000
11952	1	9.500000
11953	0	9.500000
11954	0	8.500000
11955	1	10.250000
11957	1	11.000000
11958	0	8.500000
11959	1	10.500000
11960	1	10.500000
11961	1	12.875000
11962	1	12.250000
11963	0	10.500000
11964	0	2.250000
11965	0	8.500000
11966	1	9.500000
11967	1	10.500000
11968	0	11.875000
11969	1	8.000000
11970	0	8.000000
11971	0	5.500000
11972	1	8.500000
11973	1	35.625000
11974	1	10.500000
11975	1	30.500000
11976	1	10.250000
11977	1	10.500000
11978	1	9.750000
11979	0	5.000000
11980	1	24.000000
11981	1	16.250000
11982	0	10.500000
11983	0	12.000000
11984	0	9.500000
11985	1	10.500000
11986	1	8.500000
11987	0	2.250000
11988	1	14.000000
11989	1	10.500000
11990	1	9.500000
11991	0	10.500000
11992	1	12.375000
11993	0	9.500000
11994	0	47.500000
11995	27	312.875000
11996	1	22.250000
11997	1	14.500000
11998	0	8.500000
11999	1	8.500000
12000	0	9.500000
12001	1	25.375000
12002	1	10.250000
12003	0	8.500000
12004	1	9.500000
12005	0	9.500000
12006	1	2.500000
12007	1	10.500000
12008	0	5.500000
12009	1	10.500000
12010	1	7.500000
12011	0	10.500000
12012	1	10.500000
12013	0	9.500000
12014	0	11.000000
12015	1	10.500000
12016	1	9.500000
12017	1	10.500000
12018	1	9.750000
12019	0	16.000000
12020	1	10.500000
12021	0	6.250000
12022	0	2.750000
12023	0	4.500000
12024	0	2.500000
12025	1	10.500000
12026	1	10.250000
12027	0	12.000000
12028	0	5.500000
12029	1	8.500000
12030	13	162.500000
12031	1	10.500000
12032	43	556.750000
12033	0	8.500000
12034	1	10.000000
12035	1	9.500000
12036	1	9.500000
12037	1	10.250000
12038	0	11.500000
12039	0	12.000000
12040	1	10.500000
12041	0	28.375000
12042	0	8.500000
12043	1	10.000000
12044	0	8.500000
12045	1	8.250000
12046	0	8.500000
12047	1	8.750000
12048	0	8.500000
12049	0	11.250000
12050	1	10.500000
12051	1	8.500000
12052	0	3.750000
12053	0	3.250000
12054	0	8.500000
12055	0	12.000000
12056	1	10.000000
12057	1	11.250000
12058	0	11.625000
12059	0	8.250000
12060	0	11.875000
12061	1	10.500000
12062	1	10.000000
12063	1	9.500000
12064	1	10.250000
12065	1	10.375000
12066	1	8.500000
12067	0	9.500000
12068	1	18.250000
12069	2	2.750000
12070	1	11.500000
12071	5	58.625000
12072	0	5.000000
12073	0	8.000000
12074	1	9.500000
12075	0	12.000000
12076	0	3.500000
12077	0	9.500000
12078	1	11.000000
12079	0	11.625000
12080	0	11.500000
12081	0	2.750000
12082	0	5.500000
12083	1	10.500000
12084	1	17.000000
12085	0	8.500000
12086	0	11.875000
12087	3	125.500000
12088	1	8.250000
12089	1	9.500000
12090	4	72.250000
12091	0	8.500000
12092	0	9.500000
12093	1	10.500000
12094	9	60.250000
12095	6	89.500000
12096	1	12.250000
12097	0	3.000000
12098	0	4.750000
12099	0	8.375000
12100	1	29.625000
12101	0	11.250000
12102	1	23.375000
12103	0	11.000000
12104	0	12.000000
12105	0	10.250000
12106	5	74.250000
12107	1	13.875000
12108	1	11.500000
12109	0	10.500000
12110	0	2.500000
12111	0	2.250000
12112	1	10.500000
12113	1	10.250000
12114	0	11.750000
12115	1	9.250000
12116	1	10.500000
12117	0	12.000000
12118	0	4.250000
12119	4	43.500000
12120	1	11.500000
12121	1	17.250000
12122	0	11.500000
12123	0	4.500000
12124	0	8.500000
12125	0	28.125000
12126	0	9.500000
12127	1	10.500000
12128	0	11.250000
12130	1	9.000000
12131	1	15.500000
12132	1	12.500000
12133	1	10.000000
12134	1	10.375000
12135	0	12.000000
12136	0	9.250000
12137	0	12.000000
12138	0	4.500000
12139	0	2.250000
12140	0	8.375000
12141	1	9.750000
12142	0	11.750000
12143	1	9.500000
12144	0	8.500000
12145	2	39.500000
12146	0	12.250000
12147	0	11.750000
12148	0	10.500000
12149	0	24.750000
12150	0	9.000000
12151	1	11.500000
12152	1	20.500000
12153	0	9.500000
12154	0	5.500000
12155	0	12.000000
12156	1	10.500000
12157	1	9.000000
12158	1	10.500000
12159	1	9.500000
12160	3	94.375000
12161	0	3.250000
12162	0	12.000000
12163	0	7.250000
12164	1	13.000000
12165	0	9.500000
12167	1	15.125000
12168	1	9.500000
12169	1	9.500000
12170	0	9.250000
12171	0	10.500000
12172	1	9.000000
12173	1	2.250000
12174	2	2.250000
12175	1	19.750000
12176	0	8.500000
12177	1	9.750000
12178	1	9.500000
12179	3	31.500000
12180	1	8.750000
12181	1	9.500000
12182	3	261.375000
12183	1	10.500000
12184	7	48.250000
12185	0	4.500000
12186	1	10.500000
12187	0	10.000000
12188	1	10.500000
12189	24	358.625000
12190	0	9.500000
12191	1	10.500000
12192	1	12.000000
12193	0	8.500000
12194	7	169.000000
12195	1	12.000000
12196	1	14.000000
12197	1	10.500000
12198	11	110.250000
12199	1	9.000000
12200	0	11.500000
12201	0	11.750000
12202	0	5.500000
12203	1	8.500000
12204	2	32.375000
12205	1	11.250000
12206	1	10.500000
12207	0	8.500000
12208	0	2.250000
12209	29	818.750000
12210	0	7.750000
12211	1	9.500000
12212	1	11.000000
12213	1	18.875000
12214	1	11.000000
12215	1	10.250000
12216	0	5.500000
12217	1	16.750000
12218	1	10.250000
12219	34	487.125000
12220	0	11.750000
12221	1	8.500000
12222	1	10.500000
12223	1	20.750000
12224	0	5.000000
12225	1	10.500000
12226	1	10.500000
12227	0	5.000000
12228	1	10.250000
12229	0	10.000000
12230	0	11.750000
12231	0	8.500000
12232	0	9.500000
12233	1	18.875000
12234	0	12.000000
12235	1	9.250000
12236	1	18.500000
12237	0	11.500000
12238	0	10.250000
12239	1	9.500000
12240	33	268.875000
12241	16	183.625000
12242	1	8.125000
12243	0	11.500000
12244	0	4.500000
12245	1	10.250000
12246	0	9.000000
12247	1	8.500000
12248	0	2.250000
12249	1	14.250000
12250	1	9.500000
12251	1	10.500000
12252	0	8.500000
12253	0	10.500000
12254	16	220.875000
12255	0	9.500000
12256	1	10.500000
12257	1	13.250000
12258	0	11.500000
12259	0	11.750000
12260	0	10.500000
12261	0	10.750000
12262	0	9.500000
12263	0	8.500000
12264	0	13.750000
12265	1	12.125000
12266	1	9.500000
12267	0	2.750000
12268	1	19.250000
12269	1	10.500000
12270	1	11.750000
12271	1	17.500000
12272	2	25.000000
12273	0	9.500000
12274	1	10.500000
12275	3	92.625000
12276	1	10.500000
12277	1	8.500000
12278	0	9.500000
12279	0	2.250000
12280	0	9.000000
12281	1	10.500000
12282	1	9.250000
12283	1	9.500000
12284	0	10.000000
12285	1	9.000000
12286	1	10.250000
12287	0	18.750000
12288	1	11.250000
12289	16	186.875000
12290	0	10.250000
12291	1	11.000000
12292	1	13.500000
12293	0	12.000000
12294	0	9.000000
12295	1	10.375000
12296	1	9.250000
12297	0	8.500000
12298	1	23.125000
12299	0	5.500000
12300	1	10.000000
12301	0	2.500000
12302	26	158.250000
12303	1	18.875000
12304	1	10.500000
12305	5	113.375000
12306	0	8.250000
12307	1	10.875000
12308	0	8.250000
12309	11	208.625000
12310	1	10.250000
12311	1	17.750000
12312	1	10.000000
12313	1	9.250000
12314	0	21.500000
12315	0	10.500000
12316	1	8.500000
12317	1	11.500000
12318	0	9.500000
12319	1	10.250000
12320	0	12.000000
12321	1	10.500000
12322	1	26.625000
12323	3	45.250000
12324	1	10.250000
12325	0	2.250000
12326	1	10.250000
12327	0	12.000000
12328	1	10.500000
12329	1	21.500000
12330	0	10.375000
12331	1	10.500000
12332	1	8.500000
12333	1	22.875000
12334	0	3.000000
12335	1	9.250000
12336	1	11.750000
12337	1	10.500000
12338	0	8.250000
12339	0	8.500000
12340	1	10.250000
12341	1	9.500000
12342	0	12.000000
12343	0	5.500000
12344	1	12.000000
12345	1	9.250000
12346	0	8.500000
12347	0	5.000000
12348	0	5.000000
12349	1	10.250000
12350	0	5.500000
12351	1	14.000000
12352	1	28.500000
12353	0	12.750000
12354	1	10.500000
12355	1	9.500000
12356	0	9.500000
12357	0	4.500000
12358	0	8.500000
12359	1	7.500000
12360	1	10.500000
12361	0	2.250000
12362	0	8.500000
12363	0	9.500000
12364	0	11.500000
12365	1	18.500000
12366	1	9.500000
12367	1	10.500000
12368	0	9.500000
12369	0	7.250000
12370	0	8.500000
12371	0	12.000000
12372	2	52.125000
12373	1	20.250000
12374	1	10.500000
12375	1	110.250000
12376	1	10.375000
12377	0	9.250000
12378	0	11.750000
12379	0	6.250000
12380	9	131.750000
12381	1	18.250000
12382	0	10.000000
12383	1	10.500000
12384	0	10.500000
12385	0	10.500000
12386	0	11.000000
12387	1	9.000000
12388	0	12.000000
12389	0	12.000000
12390	0	11.750000
12391	1	10.125000
12392	0	11.500000
12393	0	11.750000
12394	0	5.500000
12395	1	10.375000
12396	0	9.500000
12397	0	9.875000
12398	1	8.500000
12399	1	20.500000
12400	1	11.000000
12401	1	17.000000
12402	1	96.500000
12403	2	66.250000
12404	0	10.000000
12405	1	9.250000
12406	10	280.625000
12407	1	19.500000
12408	0	2.500000
12409	0	12.000000
12410	1	9.750000
12411	1	12.000000
12412	1	22.750000
12413	0	12.000000
12414	1	10.500000
12415	1	10.000000
12416	0	2.750000
12417	0	12.000000
12418	2	17.750000
12419	0	12.000000
12420	1	8.500000
12421	0	11.250000
12422	0	5.500000
12423	1	8.500000
12424	0	12.000000
12425	0	12.000000
12426	0	11.500000
12427	0	5.500000
12428	1	10.250000
12429	1	10.500000
12430	1	13.750000
12431	2	30.750000
12432	0	4.250000
12433	0	12.000000
12434	1	26.750000
12435	3	50.000000
12436	1	9.500000
12437	0	2.750000
12438	0	4.500000
12439	1	15.000000
12440	1	15.250000
12441	0	8.250000
12442	1	21.750000
12443	0	2.250000
12444	0	12.000000
12445	1	10.500000
12446	0	8.500000
12447	1	8.375000
12448	1	10.000000
12449	1	24.750000
12450	1	31.000000
12451	0	9.500000
12452	4	106.375000
12453	1	36.500000
12454	23	369.500000
12455	0	8.500000
12456	1	11.750000
12457	1	17.750000
12458	0	11.750000
12459	1	8.250000
12460	1	17.250000
12461	1	13.000000
12462	40	316.250000
12463	1	10.500000
12464	0	10.000000
12465	0	18.500000
12466	1	9.500000
12467	1	11.500000
12468	1	11.500000
12469	0	13.750000
12470	0	2.750000
12471	1	11.250000
12472	0	11.750000
12473	0	8.500000
12474	1	9.500000
12475	1	10.500000
12476	1	9.500000
12477	1	10.250000
12478	1	31.625000
12479	1	10.500000
12480	1	11.875000
12481	23	342.000000
12482	1	9.500000
12483	0	2.250000
12484	11	83.125000
12485	1	11.000000
12486	1	12.000000
12487	0	9.250000
12488	0	4.500000
12489	0	4.500000
12490	1	8.500000
12491	1	20.250000
12492	0	12.000000
12493	1	10.375000
12494	1	9.500000
12495	1	11.625000
12496	1	8.500000
12497	2	36.500000
12498	1	12.750000
12499	0	3.250000
12500	1	10.000000
12501	0	12.000000
12502	1	19.500000
12503	1	9.000000
12504	1	10.250000
12505	1	13.000000
12506	1	15.625000
12507	0	12.000000
12508	0	9.250000
12509	1	10.500000
12510	0	5.500000
12511	1	9.250000
12512	1	10.750000
12513	0	10.375000
12514	1	23.625000
12515	6	79.875000
12516	0	5.000000
12517	1	17.000000
12518	1	9.750000
12519	1	9.000000
12520	0	10.500000
12521	1	15.750000
12522	1	10.500000
12523	1	10.500000
12524	0	8.500000
12525	1	8.250000
12526	0	11.500000
12527	0	8.500000
12528	0	9.250000
12529	1	10.500000
12530	1	22.750000
12531	1	8.500000
12532	0	10.375000
12533	8	86.250000
12534	0	10.000000
12535	0	12.000000
12536	1	12.625000
12537	1	9.500000
12538	0	9.500000
12539	0	11.500000
12540	1	9.250000
12541	0	3.250000
12542	1	9.500000
12543	0	7.750000
12544	0	16.625000
12545	0	12.000000
12546	1	13.250000
12547	0	3.250000
12548	0	4.500000
12549	0	8.500000
12550	1	12.000000
12551	1	8.375000
12552	1	9.750000
12553	0	9.500000
12554	1	10.000000
12555	1	21.500000
12556	0	9.500000
12557	1	10.500000
12558	0	8.250000
12559	1	8.750000
12560	1	9.500000
12561	0	9.500000
12562	1	23.000000
12563	1	9.250000
12564	5	320.125000
12565	0	11.750000
12566	1	16.500000
12567	0	12.625000
12568	1	14.000000
12569	0	8.250000
12570	1	10.750000
12571	1	10.500000
12572	0	11.750000
12573	22	159.750000
12574	0	12.000000
12575	2	29.750000
12576	2	55.250000
12577	1	9.375000
12578	1	10.500000
12579	1	21.500000
12580	0	12.000000
12581	1	25.250000
12582	0	12.000000
12583	1	19.000000
12584	1	9.500000
12585	0	9.250000
12586	1	10.250000
12587	1	9.750000
12588	0	12.000000
12589	1	10.500000
12590	1	10.250000
12591	1	9.500000
12592	1	12.750000
12593	1	13.500000
12594	55	432.625000
12595	0	12.000000
12596	2	164.625000
12597	1	11.000000
12598	1	9.500000
12599	15	203.875000
12600	1	8.250000
12601	1	12.000000
12602	0	3.750000
12603	0	2.250000
12604	1	14.500000
12605	1	10.250000
12606	0	24.000000
12607	1	50.000000
12608	0	9.250000
12609	1	8.500000
12610	0	12.000000
12611	1	10.500000
12612	0	9.500000
12613	16	123.875000
12614	1	9.500000
12615	0	2.250000
12616	1	25.750000
12617	0	12.000000
12618	0	2.250000
12619	1	10.500000
12620	1	18.250000
12621	1	10.500000
12622	1	10.500000
12623	1	10.500000
12624	0	9.500000
12625	1	10.125000
12626	1	10.500000
12627	0	12.000000
12628	21	216.625000
12629	1	9.500000
12630	1	10.500000
12631	0	12.000000
12632	0	8.250000
12633	3	50.375000
12634	1	8.500000
12635	1	12.500000
12636	1	10.125000
12637	0	11.750000
12638	1	8.125000
12639	0	10.500000
12640	0	4.500000
12641	1	8.500000
12642	16	81.625000
12643	1	9.500000
12644	1	20.125000
12645	1	21.125000
12646	1	21.000000
12647	1	9.500000
12648	0	10.375000
12649	103	1040.500000
12650	7	152.125000
12651	0	11.750000
12652	0	9.000000
12653	0	9.500000
12654	1	10.250000
12655	0	11.500000
12656	0	10.500000
12657	0	5.500000
12658	1	10.500000
12659	1	9.500000
12660	1	11.250000
12661	1	8.750000
12662	0	4.500000
12663	0	10.250000
12664	8	57.750000
12665	1	8.500000
12666	0	11.250000
12667	1	24.000000
12668	1	10.500000
12669	1	11.500000
12670	7	133.000000
12671	1	9.000000
12672	1	9.500000
12673	38	388.250000
12674	0	8.500000
12675	1	9.750000
12676	0	10.500000
12677	1	10.375000
12678	1	9.000000
12679	0	9.500000
12680	0	12.000000
12681	1	13.250000
12682	9	107.875000
12683	1	10.500000
12684	0	8.500000
12685	1	11.250000
12686	0	5.000000
12687	0	8.500000
12688	2	69.500000
12689	0	11.375000
12690	1	29.625000
12691	1	9.500000
12692	1	10.500000
12693	1	19.750000
12694	1	12.250000
12695	1	11.250000
12696	0	11.500000
12697	1	9.500000
12698	1	9.500000
12699	0	5.000000
12700	1	10.250000
12701	0	4.500000
12702	1	9.750000
12703	0	8.500000
12704	0	11.875000
12705	0	9.500000
12706	1	10.500000
12707	1	10.500000
12708	1	10.500000
12709	1	19.250000
12710	0	8.500000
12711	1	16.750000
12712	1	9.500000
12713	1	10.375000
12714	1	9.750000
12715	1	4.625000
12716	0	4.000000
12717	1	10.500000
12718	1	8.000000
12719	0	10.250000
12720	1	9.000000
12721	0	11.750000
12722	0	8.500000
12723	1	9.500000
12724	0	10.500000
12725	1	10.250000
12726	0	8.500000
12727	0	17.250000
12728	1	20.625000
12729	1	10.000000
12730	1	10.500000
12731	1	9.625000
12732	0	12.000000
12733	0	8.000000
12734	1	10.000000
12735	1	11.500000
12736	1	9.500000
12737	1	8.500000
12738	1	10.000000
12739	0	9.375000
12740	0	9.250000
12741	0	11.750000
12742	1	11.000000
12743	0	113.375000
12744	2	95.500000
12745	1	10.500000
12746	1	8.500000
12747	0	8.500000
12748	0	9.375000
12749	0	9.500000
12750	1	9.500000
12751	1	9.500000
12752	0	12.000000
12753	1	19.250000
12754	0	10.000000
12755	0	7.250000
12756	1	8.750000
12757	1	10.500000
12758	1	10.500000
12759	1	8.500000
12760	1	9.500000
12761	1	29.000000
12762	0	8.000000
12763	0	11.500000
12764	1	10.750000
12765	0	5.500000
12766	0	9.250000
12767	0	4.250000
12768	0	10.500000
12769	1	10.500000
12770	1	11.500000
12771	1	9.500000
12772	1	10.500000
12773	1	13.000000
12774	12	124.625000
12775	0	11.625000
12776	0	8.500000
12777	1	10.500000
12778	0	3.250000
12779	1	19.875000
12780	0	9.500000
12781	1	18.500000
12782	1	10.250000
12783	1	10.000000
12784	1	13.250000
12785	0	11.875000
12786	1	9.500000
12787	0	10.750000
12788	0	12.000000
12789	0	3.375000
12790	1	9.500000
12791	0	8.250000
12792	28	198.750000
12793	0	9.500000
12794	0	2.250000
12795	0	12.000000
12796	1	10.500000
12797	1	10.500000
12798	0	9.500000
12799	0	3.750000
12800	0	11.750000
12801	0	11.250000
12802	0	12.000000
12803	1	9.000000
12804	0	9.500000
12805	1	9.500000
12806	1	8.375000
12807	1	9.250000
12808	1	11.250000
12809	0	9.250000
12810	1	10.500000
12811	0	10.000000
12812	0	5.750000
12813	0	5.000000
12814	0	20.000000
12815	0	12.000000
12816	8	136.500000
12817	1	11.250000
12818	0	9.500000
12819	1	20.500000
12820	1	19.625000
12821	0	12.000000
12822	1	8.500000
12823	1	14.500000
12824	40	298.750000
12825	1	10.500000
12826	0	12.000000
12827	19	120.250000
12828	18	88.250000
12829	0	5.500000
12830	1	9.500000
12831	0	9.500000
12832	1	10.500000
12833	0	2.250000
12834	0	8.500000
12835	1	9.000000
12836	0	11.500000
12837	0	9.250000
12838	1	10.500000
12839	1	12.500000
12840	0	9.500000
12841	0	9.500000
12843	14	203.875000
12844	0	2.250000
12845	1	8.375000
12846	1	10.250000
12847	0	12.000000
12848	0	12.000000
12849	1	9.500000
12850	1	18.250000
12851	2	30.500000
12852	1	10.500000
12853	0	8.500000
12854	1	9.750000
12855	0	10.500000
12856	1	23.250000
12857	0	8.500000
12858	0	12.000000
12859	0	2.250000
12860	1	10.500000
12861	1	9.500000
12862	0	11.750000
12863	1	9.000000
12864	1	9.250000
12865	0	11.750000
12866	3	146.375000
12867	1	10.500000
12868	1	24.750000
12869	16	173.500000
12870	0	11.500000
12871	1	18.250000
12872	1	34.125000
12873	1	10.500000
12874	1	8.500000
12875	1	10.500000
12876	0	8.500000
12877	1	11.750000
12878	3	26.750000
12879	1	21.500000
12880	1	10.500000
12881	0	10.000000
12882	0	11.875000
12883	13	115.250000
12884	1	21.875000
12885	1	9.500000
12886	0	8.500000
12887	1	10.500000
12888	1	12.000000
12889	0	5.500000
12890	1	18.000000
12891	0	8.500000
12892	0	12.000000
12893	1	11.500000
12894	1	8.500000
12895	3	73.125000
12896	1	9.500000
12897	0	10.500000
12898	1	8.500000
12899	1	9.500000
12900	9	209.750000
12901	8	186.375000
12902	1	9.500000
12903	1	10.500000
12904	1	10.500000
12905	1	33.000000
12906	1	20.250000
12907	0	9.500000
12908	14	190.625000
12909	1	16.875000
12910	0	5.500000
12911	0	12.000000
12912	1	10.000000
12913	0	5.000000
12914	0	9.500000
12915	0	4.500000
12916	1	9.375000
12917	1	135.500000
12918	1	12.500000
12919	1	10.250000
12920	0	9.500000
12921	2	20.250000
12922	1	10.500000
12923	1	25.000000
12924	1	10.500000
12925	1	10.500000
12926	0	11.750000
12927	1	8.250000
12928	1	11.000000
12929	0	4.250000
12930	1	16.125000
12931	1	10.750000
12932	1	12.000000
12933	3	88.875000
12934	0	12.000000
12935	1	12.000000
12936	0	12.000000
12937	1	16.875000
12938	0	10.000000
12939	2	17.750000
12940	0	7.750000
12941	1	18.750000
12942	1	26.000000
12943	1	10.750000
12944	1	10.500000
12945	0	9.500000
12946	0	8.500000
12947	1	21.625000
12948	1	10.500000
12949	1	10.500000
12950	0	11.750000
12951	0	12.000000
12952	1	12.000000
12953	1	12.750000
12954	0	32.625000
12955	0	10.500000
12956	1	11.000000
12957	1	13.250000
12958	1	9.750000
12959	1	9.500000
12960	1	10.750000
12961	1	10.500000
12962	0	2.250000
12963	0	10.500000
12964	1	9.500000
12965	0	8.250000
12966	0	9.500000
12967	42	292.375000
12968	1	10.500000
12969	0	9.500000
12970	0	4.500000
12971	1	18.000000
12972	0	8.500000
12973	1	9.500000
12974	0	10.000000
12975	1	11.625000
12976	0	4.250000
12977	1	10.500000
12978	0	12.000000
12979	0	12.000000
12980	1	20.250000
12981	1	8.500000
12982	1	10.750000
12983	1	8.500000
12984	1	8.750000
12985	0	2.250000
12986	144	1677.500000
12987	1	10.000000
12988	0	9.000000
12989	0	8.250000
12990	0	12.000000
12991	0	10.500000
12992	1	8.500000
12993	1	15.000000
12994	0	8.500000
12995	1	10.500000
12996	1	8.500000
12997	1	10.500000
12998	0	9.500000
12999	1	10.750000
13000	0	9.500000
13001	0	10.500000
13002	0	8.000000
13003	1	9.250000
13004	1	10.500000
13005	0	10.500000
13006	1	10.500000
13007	0	2.250000
13008	0	9.500000
13009	1	10.750000
13010	1	10.500000
13011	0	8.500000
13012	1	9.500000
13013	1	11.000000
13014	1	15.250000
13015	0	12.000000
13016	0	11.750000
13017	1	9.500000
13018	1	9.250000
13019	1	8.250000
13020	0	4.500000
13021	4	282.625000
13022	1	8.500000
13023	0	10.500000
13024	27	268.625000
13025	1	12.000000
13026	1	9.000000
13027	1	10.500000
13028	0	10.000000
13029	1	10.250000
13030	1	9.750000
13031	0	11.000000
13032	1	9.500000
13033	6	130.875000
13034	1	9.500000
13035	1	13.875000
13036	0	8.500000
13037	0	7.250000
13038	0	11.250000
13039	1	10.250000
13040	1	10.000000
13041	0	10.500000
13042	24	322.625000
13043	0	5.000000
13044	0	12.000000
13045	7	411.500000
13046	1	10.500000
13047	1	29.625000
13048	0	12.000000
13049	0	11.750000
13050	0	10.250000
13051	0	56.750000
13052	0	23.625000
13053	0	2.250000
13054	19	310.875000
13055	1	10.000000
13056	1	10.500000
13057	1	10.250000
13058	0	7.250000
13059	1	18.500000
13060	0	8.000000
13061	9	112.375000
13062	0	12.000000
13063	1	11.250000
13064	1	10.250000
13065	1	9.500000
13066	1	21.750000
13067	1	9.750000
13068	1	9.500000
13069	1	9.500000
13070	0	2.250000
13071	1	18.750000
13072	0	8.250000
13073	1	18.000000
13074	1	10.500000
13075	0	9.500000
13076	1	8.500000
13077	0	9.000000
13078	0	10.250000
13079	0	10.500000
13080	1	10.500000
13081	5	87.375000
13082	0	2.250000
13083	1	9.500000
13084	8	169.375000
13085	0	12.000000
13086	0	9.375000
13087	0	11.750000
13088	0	12.000000
13089	0	8.500000
13090	0	8.250000
13091	1	12.250000
13092	1	9.500000
13093	1	14.750000
13094	0	12.000000
13095	1	39.750000
13096	1	9.000000
13097	14	365.875000
13098	0	8.500000
13099	0	12.000000
13100	0	11.000000
13101	0	10.375000
13102	0	2.750000
13103	1	11.750000
13104	22	224.750000
13105	0	12.000000
13106	1	24.500000
13107	0	9.500000
13108	0	11.750000
13109	0	2.500000
13110	1	22.250000
13111	0	10.500000
13112	0	9.750000
13113	0	10.500000
13114	1	9.000000
13115	0	12.000000
13116	0	12.000000
13117	0	10.500000
13118	0	9.500000
13119	0	9.250000
13120	0	8.500000
13121	1	10.750000
13122	1	9.500000
13123	1	26.750000
13124	0	11.750000
13125	1	10.500000
13126	0	10.500000
13127	0	3.250000
13128	0	11.875000
13129	1	10.500000
13130	1	13.500000
13131	1	15.000000
13132	1	18.750000
13133	13	109.750000
13134	13	69.000000
13135	1	9.500000
13136	1	10.250000
13137	0	10.500000
13138	0	11.000000
13139	4	194.875000
13140	1	8.500000
13141	1	9.500000
13142	0	8.500000
13143	1	10.500000
13144	0	4.500000
13145	0	9.750000
13146	0	12.000000
13147	1	10.500000
13148	1	43.500000
13149	0	5.500000
13150	0	10.500000
13151	0	4.500000
13152	1	18.750000
13153	0	9.375000
13154	0	12.000000
13155	1	14.750000
13156	0	5.500000
13157	2	180.375000
13158	1	9.500000
13159	0	9.500000
13160	3	52.500000
13161	1	8.750000
13162	0	10.000000
13163	0	12.000000
13164	1	10.750000
13165	1	10.500000
13166	0	11.250000
13167	1	10.500000
13168	0	8.500000
13169	0	2.500000
13170	0	11.750000
13171	1	10.500000
13172	1	16.250000
13173	1	9.250000
13174	1	12.000000
13175	1	8.500000
13176	1	9.500000
13177	0	10.750000
13178	36	324.500000
13179	0	2.250000
13180	0	11.500000
13181	4	32.125000
13182	1	12.500000
13183	1	18.500000
13185	24	178.750000
13186	1	10.250000
13187	24	501.750000
13188	0	11.500000
13189	1	10.500000
13190	1	9.250000
13191	0	13.750000
13192	1	31.000000
13193	0	12.000000
13194	0	9.000000
13195	3	67.125000
13196	0	11.500000
13197	0	8.500000
13198	0	2.250000
13199	1	10.250000
13200	1	17.500000
13201	0	12.000000
13202	26	184.000000
13203	1	10.500000
13204	1	8.500000
13205	1	9.500000
13206	0	8.500000
13207	1	8.750000
13208	0	11.500000
13209	0	9.375000
13210	2	36.625000
13211	0	2.250000
13212	6	55.250000
13213	0	8.500000
13214	1	9.000000
13215	0	8.500000
13216	1	9.750000
13217	0	12.000000
13218	1	21.000000
13219	1	10.500000
13220	11	392.750000
13221	0	15.500000
13222	0	5.500000
13223	1	28.000000
13224	1	22.375000
13225	1	11.000000
13226	1	8.500000
13227	0	9.500000
13228	1	10.500000
13229	0	8.250000
13230	0	4.500000
13231	1	15.375000
13232	1	10.500000
13233	0	5.500000
13234	0	12.000000
13235	1	8.500000
13236	0	8.375000
13237	1	25.250000
13238	1	10.500000
13239	2	32.000000
13240	1	13.500000
13241	0	11.500000
13242	1	8.500000
13243	2	25.375000
13245	1	9.500000
13246	1	10.500000
13247	1	10.500000
13248	1	10.750000
13249	1	27.750000
13250	1	24.500000
13251	0	11.000000
13252	0	9.000000
13253	1	9.875000
13254	0	11.000000
13255	1	18.750000
13256	1	7.500000
13257	35	531.750000
13258	1	15.000000
13259	1	19.000000
13260	16	290.000000
13261	0	10.000000
13262	1	10.500000
13263	0	11.750000
13264	1	9.250000
