file_number	genotype_raw	phenotype_binary	complexity_entropy
198	4,4,1,2,6,5,5,6,1,7,7,6,1,5,5	11110001111111111111111111100011111111111111111111	25.4
199	2,4,4,3,6,5,3,6,6,2,2,7,4,0,3	10001111111100011110001111000011100001110000111100	42.33
200	2,0,3,3,6,6,7,2,1,6,0,0,7,5,0	11111111111111111111111111111111111110000000000011	22.58
201	1,0,6,4,0,0,0,5,2,0,4,2,2,5,3	11111111100000111111111100001111111111100001111111	31.04
202	2,4,1,1,2,5,2,2,7,2,0,3,0,6,2	11100000011111111111111111111111111111111111111111	22.58
203	4,0,1,5,3,1,5,1,1,1,1,6,4,5,2	11111111100011111111111111110001111111111111111000	25.4
204	7,1,0,1,2,0,7,3,2,3,3,2,3,1,3	11110000000111111111100011110000111000011110001111	47.97
205	5,4,5,6,1,0,6,7,3,7,1,1,1,7,0	11111111111111111100000000001111111111111111111111	22.58
206	4,1,5,5,0,3,5,1,2,5,1,4,1,7,4	11110001111111111111110000011111000001111110000011	42.33
207	5,5,3,6,4,5,7,6,3,3,3,0,5,2,4	11111111111110000000000011111111111110000000000011	25.4
208	2,4,4,2,6,6,2,7,4,4,6,1,5,3,6	11100000011110000001111000000111100000011110000001	25.4
209	5,6,1,4,5,7,5,2,4,2,2,0,6,3,1	11111111111111111111111100000000000111111111111111	22.58
210	0,1,1,1,3,3,3,2,6,6,4,6,7,0,4	10011110011001100011001100110011000110011001000000	45.15
211	4,0,5,7,3,7,4,1,5,0,2,7,5,3,4	11110011111100111000111000111001110001110001110001	42.33
212	2,3,4,4,7,5,2,7,3,3,0,3,7,2,7	11000011111111111111111000011111100011111111001111	42.33
213	7,7,2,1,2,2,1,0,6,7,0,5,5,1,4	10000111111111111100000000011111111100000000001111	36.69
214	1,6,1,6,7,6,3,0,5,1,2,6,1,0,1	11000111111111111111111110000000111111110000000011	39.51
215	1,1,2,3,4,7,0,1,3,1,4,6,2,1,4	11001111111111100000000111111110000000000000000000	36.69
216	1,7,3,5,0,2,7,4,2,4,0,4,0,4,4	11100000011111111111111111111111111111111100000111	28.22
217	2,7,7,7,3,6,7,2,3,1,5,0,3,4,6	11111111111111111111111111111111111111111111000000	16.93
218	2,5,3,5,0,6,3,1,3,0,4,1,3,0,5	11111000000111111100000011111110000011111111000001	33.86
219	5,0,0,4,1,6,0,7,1,5,7,6,2,0,7	11100000000000000000000000000000000000000000000000	16.93
220	6,3,3,3,4,2,4,5,4,6,7,1,1,2,3	11110000000000111111111111111110000011111000001111	36.69
221	7,5,4,0,1,2,4,4,4,1,3,2,4,0,6	11100000111111000001111111000001111111000001111111	31.04
222	6,1,6,2,4,0,3,4,7,0,7,2,0,7,6	11111111111111100000000111111111111111111111111111	22.58
223	6,3,3,6,0,0,1,5,0,4,2,5,4,3,7	11000111111000111100011100011100011110001110001110	45.15
224	0,7,6,1,1,2,7,0,3,4,5,3,3,7,1	11111111111111111111111111110000111111111111111111	22.58
225	1,5,1,6,1,0,6,6,5,4,2,7,0,4,6	11000111111111111111111111111111111111111111111111	22.58
226	1,0,0,1,2,4,4,1,1,1,4,0,0,6,7	11111111111111111111111111111111111111111111111111	5.64
227	2,4,6,6,7,7,3,6,1,5,0,0,2,3,6	11111000000000000011111111111111000000000000001111	28.22
228	7,5,6,7,3,6,4,0,0,5,1,5,1,3,0	11111111111000111111111111111111110001111111111111	28.22
229	7,4,0,7,6,7,4,2,7,3,1,5,3,5,1	11000011111111111100000001111110000000111111100000	39.51
230	5,5,4,0,2,5,6,3,6,1,5,7,4,0,2	11100111111100111111000111111000111111001111111001	39.51
231	4,4,3,3,0,1,0,4,5,5,2,1,3,0,6	11111111111100000011111100000011111100000011111100	28.22
232	4,0,5,4,1,3,5,0,7,0,7,2,4,6,4	11111111111111111111111111110000011111111111111111	22.58
233	5,2,1,7,4,5,1,1,1,5,1,6,0,7,3	11000011111111111111111111111111111111111111111111	22.58
234	6,2,4,0,0,3,1,3,7,4,4,5,6,3,6	10011110011100110011001100011001100110011100110011	50.79
235	3,4,7,1,7,0,1,6,2,3,3,6,3,5,5	11000111111111000111111111000111111110001111111110	33.86
236	7,0,1,3,4,3,7,4,5,3,6,4,2,7,2	11111111110000011111111111110001110001111000111000	42.33
237	7,0,7,2,0,1,6,6,5,3,7,7,4,7,1	11111111111001111111111110011111111111100111111111	25.4
238	7,0,5,6,0,5,4,6,2,3,1,2,1,6,5	11111000001111111111111110000000001111111111000000	33.86
239	7,6,3,3,6,0,0,0,6,5,4,0,3,6,3	11100000000000011111100000111110000011111000011111	42.33
240	3,7,1,7,4,3,3,1,4,4,2,5,5,5,0	11111000111111111000111111111000111111110000111111	33.86
241	2,2,7,0,4,1,5,3,7,1,5,2,6,6,4	11111111111000001111111111111000001111111111110000	31.04
242	3,5,0,0,6,4,2,1,0,0,1,1,3,2,4	11111111111111111111000000001111111111111111111110	25.4
243	6,5,7,5,2,3,5,1,0,4,4,2,3,2,7	11111111000001111111111100000011111111111000001111	33.86
244	6,7,3,2,7,7,7,0,7,2,1,3,5,5,5	11100000111111111000001111111110000011111111100000	25.4
245	4,2,7,2,0,2,3,4,4,6,5,5,0,2,1	11000011111111111111111111100001111000001111000001	36.69
246	2,5,2,3,7,3,0,0,0,1,1,6,1,1,0	11111000111111111111111000011111100001111100000111	42.33
247	4,3,5,2,4,5,5,0,3,0,4,6,0,6,3	11111111111111111110000111111111111111111111111111	22.58
248	5,1,6,5,5,6,0,0,2,6,1,6,1,2,4	10000000111111111111110000000000001111111111100000	33.86
249	5,6,5,0,4,4,1,3,7,3,3,7,7,1,4	10011111001100110011001100110011011001100110011001	39.51
250	5,5,6,7,3,2,6,3,4,6,0,1,3,4,0	11111111000000000111111111111111100000000011111111	28.22
251	0,3,5,1,5,0,4,3,2,5,5,7,5,3,3	11100011111000111110011111100111111001111110011111	31.04
252	0,4,6,5,3,2,6,2,3,7,0,7,2,1,4	10000111111111111111111000111111111111111110000111	33.86
253	1,3,2,1,1,5,5,4,1,3,1,2,0,3,4	11111100000011111111111111111111111111111110000001	28.22
254	5,2,7,3,5,2,2,4,1,7,4,5,2,6,5	11000011111111111000111111111110000111111111110001	33.86
255	1,6,0,2,6,6,1,4,5,0,4,2,7,2,7	11100001111100001111100001111100001111100001111100	28.22
256	3,1,7,4,7,0,6,2,1,7,0,4,5,3,3	11100001111111111111111100000111111111111111100001	33.86
